aluno_id,ano_letivo,escola,serie,turno,idade,sexo,renda_familiar,escolaridade_pais,acesso_internet,frequencia_pct,nota_matematica,nota_portugues,nota_media_geral
ALU-17726,2024,Escola Delta,7º Ano,Manhã,18,F,1-2 SM,Médio Completo,0,84.6,64.1,57.5,60.8
ALU-17727,2024,Escola Delta,7º Ano,Manhã,17,M,2-3 SM,Médio Completo,1,58.5,44.6,57.7,51.2
ALU-17728,2024,Escola Delta,7º Ano,Manhã,17,M,3-5 SM,Fundamental Completo,1,86.5,79.2,93.2,86.2
ALU-17729,2024,Escola Delta,7º Ano,Manhã,18,F,Até 1 SM,Superior Completo,1,88.0,63.1,66.7,64.9
ALU-17730,2024,Escola Delta,7º Ano,Manhã,18,F,Até 1 SM,Fundamental Completo,1,91.0,77.1,62.5,69.8
ALU-17731,2024,Escola Delta,7º Ano,Tarde,18,F,Até 1 SM,Médio Completo,1,94.2,43.4,59.0,51.2
ALU-17732,2024,Escola Delta,7º Ano,Tarde,18,F,2-3 SM,Médio Completo,1,91.3,55.9,63.6,59.7
ALU-17733,2024,Escola Delta,7º Ano,Tarde,18,F,Até 1 SM,Pós-graduação,1,79.7,59.4,93.0,76.2
ALU-17734,2024,Escola Delta,7º Ano,Tarde,19,M,Até 1 SM,Pós-graduação,1,89.1,76.3,68.5,72.4
ALU-17735,2024,Escola Delta,7º Ano,Tarde,19,F,1-2 SM,Superior Completo,1,86.6,58.0,64.7,61.4
ALU-17736,2024,Escola Delta,7º Ano,Tarde,18,F,Até 1 SM,Superior Completo,1,86.9,72.5,59.8,66.1
ALU-17737,2024,Escola Delta,7º Ano,Tarde,17,F,2-3 SM,Médio Completo,1,76.7,51.0,47.4,49.2
ALU-17738,2024,Escola Delta,7º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,94.7,45.8,51.1,48.5
ALU-17739,2024,Escola Delta,7º Ano,Tarde,18,F,2-3 SM,Médio Completo,1,77.9,58.3,57.3,57.8
ALU-17740,2024,Escola Delta,7º Ano,Tarde,18,F,3-5 SM,Pós-graduação,1,72.8,74.8,66.2,70.5
ALU-17741,2024,Escola Delta,7º Ano,Tarde,18,M,2-3 SM,Superior Completo,1,83.1,75.9,57.6,66.7
ALU-17742,2024,Escola Delta,7º Ano,Tarde,17,F,3-5 SM,Médio Completo,1,100.0,77.9,55.9,66.9
ALU-17743,2024,Escola Delta,7º Ano,Tarde,18,F,2-3 SM,Médio Completo,0,86.6,47.8,74.7,61.2
ALU-17744,2024,Escola Delta,7º Ano,Tarde,17,F,1-2 SM,Fundamental Completo,1,76.7,58.9,55.9,57.4
ALU-17745,2024,Escola Delta,7º Ano,Tarde,19,F,5+ SM,Médio Completo,1,82.7,71.5,54.0,62.8
ALU-17746,2024,Escola Delta,7º Ano,Tarde,19,F,2-3 SM,Fundamental Completo,1,86.4,60.0,56.3,58.2
ALU-17747,2024,Escola Delta,7º Ano,Tarde,19,M,3-5 SM,Médio Completo,1,91.2,77.1,77.1,77.1
ALU-17748,2024,Escola Delta,7º Ano,Tarde,18,F,Até 1 SM,Médio Completo,1,82.9,68.7,58.0,63.4
ALU-17749,2024,Escola Delta,7º Ano,Tarde,19,F,2-3 SM,Superior Completo,1,93.0,66.9,73.1,70.0
ALU-17750,2024,Escola Delta,7º Ano,Tarde,18,M,5+ SM,Fundamental Incompleto,1,80.6,71.9,69.8,70.8
ALU-17751,2024,Escola Delta,7º Ano,Tarde,18,F,2-3 SM,Fundamental Completo,1,83.8,61.0,75.6,68.3
ALU-17752,2024,Escola Delta,7º Ano,Tarde,18,M,3-5 SM,Superior Completo,0,100.0,68.8,81.0,74.9
ALU-17753,2024,Escola Delta,7º Ano,Tarde,17,F,Até 1 SM,Fundamental Incompleto,1,78.1,64.5,73.5,69.0
ALU-17754,2024,Escola Delta,7º Ano,Tarde,17,M,1-2 SM,Fundamental Incompleto,1,73.6,38.8,42.8,40.8
ALU-17755,2024,Escola Delta,7º Ano,Tarde,19,M,2-3 SM,Médio Completo,0,62.2,42.3,37.7,40.0
ALU-17756,2024,Escola Delta,7º Ano,Tarde,18,F,Até 1 SM,Fundamental Completo,0,85.8,38.5,57.2,47.8
ALU-17757,2024,Escola Delta,7º Ano,Tarde,17,F,1-2 SM,Fundamental Incompleto,1,69.0,68.8,52.1,60.4
ALU-17758,2024,Escola Delta,7º Ano,Tarde,19,F,1-2 SM,Médio Completo,1,93.0,49.7,64.2,56.9
ALU-17759,2024,Escola Delta,7º Ano,Tarde,18,M,2-3 SM,Fundamental Completo,1,79.9,51.3,49.5,50.4
ALU-17760,2024,Escola Delta,7º Ano,Tarde,18,M,Até 1 SM,Superior Completo,1,100.0,77.0,76.1,76.6
ALU-17761,2024,Escola Delta,7º Ano,Tarde,17,F,1-2 SM,Fundamental Incompleto,1,89.2,53.7,78.7,66.2
ALU-17762,2024,Escola Delta,7º Ano,Tarde,19,F,Até 1 SM,Superior Completo,1,92.0,47.1,58.7,52.9
ALU-17763,2024,Escola Delta,7º Ano,Tarde,19,M,,Médio Completo,1,86.5,73.4,59.0,66.2
ALU-17764,2024,Escola Delta,7º Ano,Tarde,19,M,3-5 SM,Fundamental Completo,1,99.1,55.6,53.0,54.3
ALU-17765,2024,Escola Delta,7º Ano,Tarde,18,M,Até 1 SM,Médio Completo,1,93.1,63.0,76.9,70.0
ALU-17766,2024,Escola Delta,7º Ano,Tarde,19,M,3-5 SM,Médio Completo,1,70.1,61.4,57.9,59.7
ALU-17767,2024,Escola Delta,7º Ano,Tarde,17,F,Até 1 SM,Médio Completo,1,76.7,45.6,70.7,58.2
ALU-17768,2024,Escola Delta,7º Ano,Tarde,17,F,1-2 SM,Médio Completo,1,93.0,49.5,57.8,53.6
ALU-17769,2024,Escola Delta,7º Ano,Tarde,18,M,1-2 SM,Fundamental Incompleto,1,75.5,42.0,68.5,55.3
ALU-17770,2024,Escola Delta,7º Ano,Tarde,18,M,1-2 SM,Fundamental Incompleto,1,86.9,56.1,64.3,60.2
ALU-17771,2024,Escola Delta,8º Ano,Manhã,20,F,5+ SM,Médio Completo,1,100.0,84.9,73.3,79.1
ALU-17772,2024,Escola Delta,8º Ano,Manhã,18,M,1-2 SM,Médio Completo,1,92.6,50.6,71.2,60.9
ALU-17773,2024,Escola Delta,8º Ano,Manhã,18,M,3-5 SM,Pós-graduação,1,86.0,81.7,87.3,84.5
ALU-17774,2024,Escola Delta,8º Ano,Manhã,19,F,1-2 SM,Pós-graduação,1,94.8,74.2,58.3,66.3
ALU-17775,2024,Escola Delta,8º Ano,Manhã,18,M,1-2 SM,Fundamental Completo,1,80.4,57.3,65.7,61.5
ALU-17776,2024,Escola Delta,8º Ano,Manhã,19,M,2-3 SM,Superior Completo,1,65.7,42.8,48.1,45.4
ALU-17777,2024,Escola Delta,8º Ano,Manhã,20,F,1-2 SM,Superior Completo,1,85.3,48.9,65.8,57.3
ALU-17778,2024,Escola Delta,8º Ano,Manhã,19,M,2-3 SM,Fundamental Incompleto,1,84.2,68.0,74.6,71.3
ALU-17779,2024,Escola Delta,8º Ano,Manhã,20,M,Até 1 SM,Pós-graduação,1,88.6,69.3,87.3,78.3
ALU-17780,2024,Escola Delta,8º Ano,Manhã,20,F,,Médio Completo,1,84.1,58.3,67.9,63.1
ALU-17781,2024,Escola Delta,8º Ano,Manhã,19,M,1-2 SM,Pós-graduação,1,81.0,85.8,67.3,76.5
ALU-17782,2024,Escola Delta,8º Ano,Manhã,19,F,,Superior Completo,1,81.1,58.6,54.7,56.7
ALU-17783,2024,Escola Delta,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,1,86.4,35.2,54.5,44.8
ALU-17784,2024,Escola Delta,8º Ano,Manhã,20,F,2-3 SM,Superior Completo,0,83.2,55.1,83.7,69.4
ALU-17785,2024,Escola Delta,8º Ano,Manhã,19,F,1-2 SM,Superior Completo,1,90.7,48.5,84.0,66.3
ALU-17786,2024,Escola Delta,8º Ano,Manhã,19,F,,Médio Completo,1,97.4,77.5,72.9,75.2
ALU-17787,2024,Escola Delta,8º Ano,Manhã,20,F,2-3 SM,Fundamental Incompleto,1,96.3,63.5,64.1,63.8
ALU-17788,2024,Escola Delta,8º Ano,Manhã,18,F,3-5 SM,Fundamental Incompleto,1,76.3,51.6,58.7,55.1
ALU-17789,2024,Escola Delta,8º Ano,Manhã,18,M,2-3 SM,Médio Completo,1,81.3,64.8,77.1,71.0
ALU-17790,2024,Escola Delta,8º Ano,Manhã,18,F,Até 1 SM,Médio Completo,1,81.4,77.8,76.1,76.9
ALU-17791,2024,Escola Delta,8º Ano,Manhã,18,F,2-3 SM,Médio Completo,1,91.8,70.8,73.6,72.2
ALU-17792,2024,Escola Delta,8º Ano,Manhã,19,F,Até 1 SM,Superior Completo,1,82.2,68.6,62.8,65.7
ALU-17793,2024,Escola Delta,8º Ano,Manhã,20,F,3-5 SM,Médio Completo,1,83.4,43.8,58.1,50.9
ALU-17794,2024,Escola Delta,8º Ano,Manhã,18,F,2-3 SM,Superior Completo,1,73.7,39.6,48.6,44.1
ALU-17795,2024,Escola Delta,8º Ano,Manhã,20,F,2-3 SM,Médio Completo,1,81.1,52.0,67.6,59.8
ALU-17796,2024,Escola Delta,8º Ano,Manhã,20,M,5+ SM,Fundamental Completo,1,72.6,51.0,70.0,60.5
ALU-17797,2024,Escola Delta,8º Ano,Manhã,19,F,Até 1 SM,Fundamental Completo,1,100.0,37.8,68.1,52.9
ALU-17798,2024,Escola Delta,8º Ano,Manhã,19,M,5+ SM,Fundamental Incompleto,1,78.0,73.9,55.9,64.9
ALU-17799,2024,Escola Delta,8º Ano,Manhã,20,M,3-5 SM,Fundamental Completo,1,74.5,21.7,54.8,38.3
ALU-17800,2024,Escola Delta,8º Ano,Manhã,18,M,1-2 SM,Fundamental Completo,0,96.7,65.5,49.1,57.3
ALU-17801,2024,Escola Delta,8º Ano,Tarde,19,F,1-2 SM,Superior Completo,1,93.3,96.2,74.5,85.4
ALU-17802,2024,Escola Delta,8º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,1,88.0,64.5,60.3,62.4
ALU-17803,2024,Escola Delta,8º Ano,Tarde,20,F,2-3 SM,Superior Completo,1,87.4,51.1,72.7,61.9
ALU-17804,2024,Escola Delta,8º Ano,Tarde,18,F,3-5 SM,Fundamental Completo,1,81.8,49.0,90.1,69.5
ALU-17805,2024,Escola Delta,8º Ano,Tarde,18,F,2-3 SM,Fundamental Incompleto,1,88.1,62.4,63.1,62.7
ALU-17806,2024,Escola Delta,8º Ano,Tarde,19,F,Até 1 SM,Fundamental Completo,1,83.4,59.8,61.4,60.6
ALU-17807,2024,Escola Delta,8º Ano,Tarde,18,F,1-2 SM,Médio Completo,1,84.9,79.9,62.0,70.9
ALU-17808,2024,Escola Delta,8º Ano,Tarde,19,M,2-3 SM,Médio Completo,1,73.7,43.2,39.0,41.1
ALU-17809,2024,Escola Delta,8º Ano,Tarde,18,M,2-3 SM,,0,65.2,31.3,22.2,26.8
ALU-17810,2024,Escola Delta,8º Ano,Tarde,20,F,2-3 SM,Superior Completo,1,77.6,85.9,88.5,87.2
ALU-17811,2024,Escola Delta,8º Ano,Tarde,20,F,Até 1 SM,Superior Completo,0,77.9,87.0,51.4,69.2
ALU-17812,2024,Escola Delta,8º Ano,Tarde,20,M,3-5 SM,Médio Completo,1,93.6,77.0,68.1,72.5
ALU-17813,2024,Escola Delta,8º Ano,Tarde,18,M,1-2 SM,Superior Completo,1,83.9,89.0,48.0,68.5
ALU-17814,2024,Escola Delta,8º Ano,Tarde,20,F,1-2 SM,Superior Completo,1,93.0,83.8,83.8,83.8
ALU-17815,2024,Escola Delta,8º Ano,Tarde,19,M,1-2 SM,Fundamental Incompleto,1,69.9,54.9,35.3,45.1
ALU-17816,2024,Escola Delta,8º Ano,Tarde,18,F,1-2 SM,Pós-graduação,1,96.9,88.7,62.9,75.8
ALU-17817,2024,Escola Delta,8º Ano,Tarde,19,F,3-5 SM,Superior Completo,1,87.2,73.6,73.8,73.7
ALU-17818,2024,Escola Delta,8º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,1,82.5,41.4,68.5,54.9
ALU-17819,2024,Escola Delta,8º Ano,Tarde,19,F,Até 1 SM,Fundamental Completo,1,79.6,67.7,69.8,68.7
ALU-17820,2024,Escola Delta,8º Ano,Tarde,20,M,1-2 SM,Fundamental Completo,1,86.1,71.1,63.7,67.4
ALU-17821,2024,Escola Delta,8º Ano,Tarde,18,F,Até 1 SM,Fundamental Completo,1,78.9,47.1,54.4,50.8
ALU-17822,2024,Escola Delta,8º Ano,Tarde,18,F,5+ SM,Fundamental Completo,0,87.8,66.2,64.3,65.2
ALU-17823,2024,Escola Delta,8º Ano,Tarde,19,F,1-2 SM,Médio Completo,0,90.5,54.1,71.6,62.9
ALU-17824,2024,Escola Delta,8º Ano,Tarde,19,M,Até 1 SM,Fundamental Completo,1,84.6,56.2,74.1,65.2
ALU-17825,2024,Escola Delta,8º Ano,Tarde,18,F,1-2 SM,Médio Completo,1,78.3,66.6,58.8,62.7
ALU-17826,2024,Escola Delta,8º Ano,Tarde,18,M,2-3 SM,Médio Completo,1,90.6,65.8,63.1,64.4
ALU-17827,2024,Escola Delta,8º Ano,Tarde,18,F,Até 1 SM,Fundamental Completo,1,88.7,49.6,55.9,52.7
ALU-17828,2024,Escola Delta,8º Ano,Tarde,20,F,Até 1 SM,Fundamental Incompleto,1,65.2,49.1,49.8,49.5
ALU-17829,2024,Escola Delta,8º Ano,Tarde,20,F,,Superior Completo,0,86.2,67.4,56.0,61.7
ALU-17830,2024,Escola Delta,8º Ano,Tarde,20,M,Até 1 SM,Médio Completo,1,73.8,59.0,47.6,53.3
ALU-17831,2024,Escola Delta,9º Ano,Manhã,19,F,,Superior Completo,0,93.3,77.4,77.3,77.3
ALU-17832,2024,Escola Delta,9º Ano,Manhã,21,F,2-3 SM,Fundamental Incompleto,1,90.6,39.1,44.2,41.7
ALU-17833,2024,Escola Delta,9º Ano,Manhã,19,M,Até 1 SM,Fundamental Completo,1,73.7,55.8,58.8,57.3
ALU-17834,2024,Escola Delta,9º Ano,Manhã,19,F,3-5 SM,Médio Completo,0,72.8,52.0,52.2,52.1
ALU-17835,2024,Escola Delta,9º Ano,Manhã,20,M,1-2 SM,Fundamental Incompleto,1,98.7,46.0,41.4,43.7
ALU-17836,2024,Escola Delta,9º Ano,Manhã,20,F,1-2 SM,Pós-graduação,0,83.3,56.9,58.0,57.5
ALU-17837,2024,Escola Delta,9º Ano,Manhã,20,F,2-3 SM,Médio Completo,1,100.0,47.2,59.0,53.1
ALU-17838,2024,Escola Delta,9º Ano,Manhã,20,M,2-3 SM,Fundamental Incompleto,1,83.4,68.7,60.8,64.8
ALU-17839,2024,Escola Delta,9º Ano,Manhã,21,M,Até 1 SM,Pós-graduação,1,100.0,64.3,74.6,69.4
ALU-17840,2024,Escola Delta,9º Ano,Manhã,20,F,Até 1 SM,Médio Completo,1,87.9,56.2,76.7,66.4
ALU-17841,2024,Escola Delta,9º Ano,Manhã,20,M,1-2 SM,Pós-graduação,0,76.5,53.6,65.1,59.4
ALU-17842,2024,Escola Delta,9º Ano,Manhã,20,F,1-2 SM,Fundamental Incompleto,0,88.2,54.7,40.4,47.6
ALU-17843,2024,Escola Delta,9º Ano,Manhã,19,F,,Médio Completo,0,83.4,31.3,46.2,38.8
ALU-17844,2024,Escola Delta,9º Ano,Manhã,20,F,1-2 SM,Pós-graduação,1,78.4,69.7,66.0,67.9
ALU-17845,2024,Escola Delta,9º Ano,Manhã,20,M,2-3 SM,Superior Completo,1,92.3,50.3,76.9,63.6
ALU-17846,2024,Escola Delta,9º Ano,Manhã,19,F,3-5 SM,Superior Completo,1,87.5,80.8,96.3,88.6
ALU-17847,2024,Escola Delta,9º Ano,Manhã,21,F,1-2 SM,Fundamental Incompleto,1,77.6,56.9,75.7,66.3
ALU-17848,2024,Escola Delta,9º Ano,Manhã,21,F,Até 1 SM,Fundamental Completo,0,98.7,72.6,47.9,60.3
ALU-17849,2024,Escola Delta,9º Ano,Manhã,21,M,Até 1 SM,Fundamental Incompleto,1,90.6,62.3,51.6,56.9
ALU-17850,2024,Escola Delta,9º Ano,Manhã,20,M,1-2 SM,Médio Completo,1,67.5,39.3,40.6,39.9
ALU-17851,2024,Escola Delta,9º Ano,Manhã,20,M,5+ SM,Superior Completo,1,76.6,84.5,75.8,80.2
ALU-17852,2024,Escola Delta,9º Ano,Manhã,19,M,Até 1 SM,Médio Completo,0,81.8,36.2,45.0,40.6
ALU-17853,2024,Escola Delta,9º Ano,Manhã,19,F,1-2 SM,Fundamental Completo,0,71.6,27.9,57.8,42.9
ALU-17854,2024,Escola Delta,9º Ano,Manhã,19,M,1-2 SM,Médio Completo,0,80.8,52.6,70.5,61.5
ALU-17855,2024,Escola Delta,9º Ano,Manhã,21,F,1-2 SM,Fundamental Incompleto,1,94.9,55.6,63.9,59.7
ALU-17856,2024,Escola Delta,9º Ano,Manhã,19,M,2-3 SM,Superior Completo,1,62.9,70.9,35.5,53.2
ALU-17857,2024,Escola Delta,9º Ano,Tarde,19,F,3-5 SM,Pós-graduação,1,79.4,76.8,74.7,75.8
ALU-17858,2024,Escola Delta,9º Ano,Tarde,21,M,Até 1 SM,Fundamental Incompleto,1,61.3,15.2,45.5,30.4
ALU-17859,2024,Escola Delta,9º Ano,Tarde,21,F,2-3 SM,Fundamental Completo,1,88.4,68.5,54.9,61.7
ALU-17860,2024,Escola Delta,9º Ano,Tarde,19,M,1-2 SM,Médio Completo,1,94.0,65.0,64.7,64.8
ALU-17861,2024,Escola Delta,9º Ano,Tarde,20,M,1-2 SM,Médio Completo,1,74.5,48.6,39.8,44.2
ALU-17862,2024,Escola Delta,9º Ano,Tarde,19,F,2-3 SM,Pós-graduação,1,85.3,66.0,65.6,65.8
ALU-17863,2024,Escola Delta,9º Ano,Tarde,21,M,2-3 SM,Superior Completo,0,81.4,71.6,57.4,64.5
ALU-17864,2024,Escola Delta,9º Ano,Tarde,19,M,1-2 SM,Médio Completo,0,100.0,59.1,60.8,60.0
ALU-17865,2024,Escola Delta,9º Ano,Tarde,21,M,Até 1 SM,Médio Completo,1,85.4,66.9,64.9,65.9
ALU-17866,2024,Escola Delta,9º Ano,Tarde,21,M,3-5 SM,Pós-graduação,1,76.7,80.6,72.6,76.6
ALU-17867,2024,Escola Delta,9º Ano,Tarde,20,F,Até 1 SM,,0,73.0,40.6,47.8,44.2
ALU-17868,2024,Escola Delta,9º Ano,Tarde,20,F,1-2 SM,Médio Completo,0,94.0,62.5,41.1,51.8
ALU-17869,2024,Escola Delta,9º Ano,Tarde,21,M,Até 1 SM,Fundamental Incompleto,1,93.2,54.4,66.9,60.6
ALU-17870,2024,Escola Delta,9º Ano,Tarde,21,F,1-2 SM,Fundamental Incompleto,0,80.8,68.5,61.9,65.2
ALU-17871,2024,Escola Delta,9º Ano,Tarde,20,F,3-5 SM,,1,79.5,54.5,63.8,59.2
ALU-17872,2024,Escola Delta,9º Ano,Tarde,20,F,5+ SM,Pós-graduação,1,75.9,63.6,100.0,81.8
ALU-17873,2024,Escola Delta,9º Ano,Tarde,20,M,2-3 SM,Superior Completo,1,72.9,57.6,40.5,49.0
ALU-17874,2024,Escola Delta,9º Ano,Tarde,19,F,1-2 SM,Fundamental Completo,1,80.9,63.7,49.6,56.6
ALU-17875,2024,Escola Delta,9º Ano,Tarde,20,M,5+ SM,Pós-graduação,1,91.0,60.5,86.5,73.5
ALU-17876,2024,Escola Delta,9º Ano,Tarde,20,F,2-3 SM,Superior Completo,0,86.1,52.8,51.7,52.3
ALU-17877,2024,Escola Delta,9º Ano,Tarde,21,M,5+ SM,Médio Completo,1,72.9,55.7,44.3,50.0
ALU-17878,2024,Escola Delta,9º Ano,Tarde,19,M,Até 1 SM,Superior Completo,0,78.0,67.6,80.8,74.2
ALU-17879,2024,Escola Delta,9º Ano,Tarde,21,M,2-3 SM,Médio Completo,1,91.0,56.1,66.7,61.4
ALU-17880,2024,Escola Delta,9º Ano,Tarde,19,M,1-2 SM,Médio Completo,0,100.0,44.0,61.5,52.8
ALU-17881,2024,Escola Delta,9º Ano,Tarde,20,F,2-3 SM,Médio Completo,0,80.2,36.3,58.7,47.5
ALU-17882,2024,Escola Delta,9º Ano,Tarde,21,F,2-3 SM,Fundamental Completo,1,100.0,56.5,64.0,60.2
ALU-17883,2024,Escola Delta,9º Ano,Tarde,20,F,1-2 SM,Fundamental Completo,1,77.6,43.2,44.2,43.7
ALU-17884,2024,Escola Delta,9º Ano,Tarde,21,F,2-3 SM,Médio Completo,1,96.4,68.3,97.7,83.0
ALU-17885,2024,Escola Delta,9º Ano,Tarde,20,F,2-3 SM,Médio Completo,0,84.7,44.1,58.5,51.3
ALU-17886,2024,Escola Delta,9º Ano,Tarde,21,F,2-3 SM,Superior Completo,0,92.8,47.9,59.7,53.8
ALU-17887,2024,Escola Delta,9º Ano,Tarde,20,M,2-3 SM,Superior Completo,1,76.7,89.4,63.7,76.6
ALU-17888,2024,Escola Delta,9º Ano,Tarde,20,F,2-3 SM,Fundamental Completo,1,85.4,63.5,59.2,61.4
ALU-17889,2024,Escola Delta,9º Ano,Tarde,21,M,3-5 SM,Pós-graduação,1,82.3,89.4,85.1,87.2
ALU-17890,2024,Escola Delta,9º Ano,Tarde,21,M,2-3 SM,Médio Completo,0,74.5,52.7,32.8,42.7
ALU-17891,2024,Escola Delta,9º Ano,Tarde,19,F,5+ SM,Fundamental Incompleto,1,100.0,85.7,64.2,75.0
ALU-17892,2024,Escola Delta,9º Ano,Tarde,19,F,5+ SM,Médio Completo,1,83.2,59.5,51.3,55.4
ALU-17893,2024,Escola Delta,1º Médio,Manhã,15,M,1-2 SM,Fundamental Completo,1,90.7,62.7,73.5,68.1
ALU-17894,2024,Escola Delta,1º Médio,Manhã,16,F,1-2 SM,Pós-graduação,1,97.3,56.0,64.7,60.3
ALU-17895,2024,Escola Delta,1º Médio,Manhã,15,M,Até 1 SM,Superior Completo,0,87.8,63.9,82.0,73.0
ALU-17896,2024,Escola Delta,1º Médio,Manhã,16,F,5+ SM,Médio Completo,0,90.0,51.5,61.9,56.7
ALU-17897,2024,Escola Delta,1º Médio,Manhã,15,M,3-5 SM,Superior Completo,1,99.4,69.8,94.3,82.0
ALU-17898,2024,Escola Delta,1º Médio,Manhã,16,M,1-2 SM,Médio Completo,0,81.1,53.5,66.0,59.8
ALU-17899,2024,Escola Delta,1º Médio,Manhã,15,F,1-2 SM,Médio Completo,1,78.3,63.7,67.5,65.6
ALU-17900,2024,Escola Delta,1º Médio,Manhã,15,F,5+ SM,Médio Completo,1,94.6,79.7,72.7,76.2
ALU-17901,2024,Escola Delta,1º Médio,Manhã,15,M,2-3 SM,Superior Completo,1,90.9,63.7,43.6,53.7
ALU-17902,2024,Escola Delta,1º Médio,Manhã,16,F,Até 1 SM,Superior Completo,0,92.2,56.2,72.0,64.1
ALU-17903,2024,Escola Delta,1º Médio,Manhã,16,F,1-2 SM,Fundamental Completo,1,80.2,68.8,59.6,64.2
ALU-17904,2024,Escola Delta,1º Médio,Manhã,16,F,Até 1 SM,Superior Completo,1,81.9,63.4,76.7,70.1
ALU-17905,2024,Escola Delta,1º Médio,Manhã,16,M,Até 1 SM,Médio Completo,0,93.7,54.3,40.0,47.2
ALU-17906,2024,Escola Delta,1º Médio,Manhã,15,M,2-3 SM,,1,90.0,49.0,61.9,55.5
ALU-17907,2024,Escola Delta,1º Médio,Manhã,15,F,Até 1 SM,Médio Completo,1,78.4,54.5,69.9,62.2
ALU-17908,2024,Escola Delta,1º Médio,Manhã,16,M,2-3 SM,Superior Completo,1,89.2,64.6,43.6,54.1
ALU-17909,2024,Escola Delta,1º Médio,Manhã,15,M,Até 1 SM,Médio Completo,1,84.4,62.2,70.7,66.4
ALU-17910,2024,Escola Delta,1º Médio,Manhã,15,F,1-2 SM,Fundamental Incompleto,0,100.0,61.0,49.4,55.2
ALU-17911,2024,Escola Delta,1º Médio,Manhã,16,F,1-2 SM,Fundamental Incompleto,1,78.0,55.6,45.7,50.6
ALU-17912,2024,Escola Delta,1º Médio,Manhã,15,M,2-3 SM,Superior Completo,0,96.6,63.5,68.2,65.9
ALU-17913,2024,Escola Delta,1º Médio,Manhã,16,M,3-5 SM,Superior Completo,0,89.1,60.3,97.3,78.8
ALU-17914,2024,Escola Delta,1º Médio,Manhã,16,M,2-3 SM,Fundamental Completo,0,100.0,67.0,54.4,60.7
ALU-17915,2024,Escola Delta,1º Médio,Manhã,16,F,3-5 SM,Fundamental Completo,1,80.6,58.9,54.1,56.5
ALU-17916,2024,Escola Delta,1º Médio,Manhã,15,M,1-2 SM,Fundamental Incompleto,0,79.0,55.1,47.7,51.4
ALU-17917,2024,Escola Delta,1º Médio,Manhã,15,F,3-5 SM,Médio Completo,1,100.0,60.3,64.4,62.3
ALU-17918,2024,Escola Delta,1º Médio,Manhã,16,M,Até 1 SM,Médio Completo,1,83.9,38.2,57.8,48.0
ALU-17919,2024,Escola Delta,1º Médio,Manhã,15,M,Até 1 SM,Médio Completo,1,78.4,38.9,66.9,52.9
ALU-17920,2024,Escola Delta,1º Médio,Manhã,16,M,2-3 SM,Médio Completo,0,75.7,57.8,37.0,47.4
ALU-17921,2024,Escola Delta,1º Médio,Manhã,16,F,2-3 SM,Médio Completo,1,93.5,63.0,53.0,58.0
ALU-17922,2024,Escola Delta,1º Médio,Manhã,15,M,1-2 SM,Fundamental Incompleto,1,86.4,73.3,76.1,74.7
ALU-17923,2024,Escola Delta,1º Médio,Manhã,15,M,3-5 SM,Fundamental Incompleto,1,81.0,66.1,66.5,66.3
ALU-17924,2024,Escola Delta,1º Médio,Manhã,15,F,1-2 SM,Médio Completo,0,83.3,74.9,62.7,68.8
ALU-17925,2024,Escola Delta,1º Médio,Manhã,16,F,5+ SM,Médio Completo,1,87.8,75.3,75.3,75.3
ALU-17926,2024,Escola Delta,1º Médio,Manhã,15,F,5+ SM,Médio Completo,0,86.7,57.8,52.7,55.2
ALU-17927,2024,Escola Delta,1º Médio,Manhã,15,M,1-2 SM,Pós-graduação,1,84.5,64.6,66.8,65.7
ALU-17928,2024,Escola Delta,1º Médio,Manhã,16,F,1-2 SM,Superior Completo,1,85.5,57.6,60.2,58.9
ALU-17929,2024,Escola Delta,1º Médio,Manhã,15,F,1-2 SM,Fundamental Incompleto,1,95.7,40.7,44.1,42.4
ALU-17930,2024,Escola Delta,1º Médio,Tarde,15,M,1-2 SM,Fundamental Incompleto,1,84.6,65.5,47.1,56.3
ALU-17931,2024,Escola Delta,1º Médio,Tarde,15,F,2-3 SM,Médio Completo,1,98.7,58.0,54.9,56.4
ALU-17932,2024,Escola Delta,1º Médio,Tarde,16,M,3-5 SM,Médio Completo,1,79.8,53.2,63.8,58.5
ALU-17933,2024,Escola Delta,1º Médio,Tarde,15,M,1-2 SM,Médio Completo,1,85.1,46.7,49.7,48.2
ALU-17934,2024,Escola Delta,1º Médio,Tarde,16,M,Até 1 SM,Superior Completo,1,68.8,56.8,47.5,52.1
ALU-17935,2024,Escola Delta,1º Médio,Tarde,16,M,3-5 SM,Fundamental Incompleto,0,86.8,59.6,57.8,58.7
ALU-17936,2024,Escola Delta,1º Médio,Tarde,16,F,1-2 SM,Fundamental Completo,0,88.6,52.6,40.0,46.3
ALU-17937,2024,Escola Delta,1º Médio,Tarde,15,M,Até 1 SM,Médio Completo,1,91.6,62.2,62.1,62.1
ALU-17938,2024,Escola Delta,1º Médio,Tarde,15,M,1-2 SM,Superior Completo,0,65.0,53.1,48.2,50.6
ALU-17939,2024,Escola Delta,1º Médio,Tarde,16,M,,Médio Completo,1,77.0,50.3,80.6,65.4
